path,agarose,bsa,timepoint_hr,capture_time,shot_order,gap_s,v_sticker,v_coating,v_bsa,v_agarose,v_control,v_tally,v_magnet,v_magnet_size,v_conf,v_notes,idx,dropped_dup,agarose_f,bsa_f,coating_f,control_f,magnet_f,tally_f,duplicate_shot,tally_certainty,tally_changed,gap,burst,tally_conflict,low_conf,arm,series
0.6 BACK/NON BSA/3 hrs/PXL_20260827_141944612.jpg,0.6,non-BSA,3.0,2026-08-27 14:19:44.612,7,523.422,0.4 PEG,PEG,False,0.4,True,1,none,,high,,498,False,0.6,non-BSA,PEG,True,none,1,False,high,False,523.422,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/3 hrs/PXL_20260827_141956269.jpg,0.6,non-BSA,3.0,2026-08-27 14:19:56.269,8,11.657,0.4 PEG,PEG,False,0.4,True,2,none,,high,left tab marks compress into a numeral-3-like glyph; high-res crop confirmed 2 distinct rows,499,False,0.6,non-BSA,PEG,True,none,2,False,high,False,11.657,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/3 hrs/PXL_20260827_142009125.jpg,0.6,non-BSA,3.0,2026-08-27 14:20:09.125,9,12.856,0.4 PEG,PEG,False,0.4,True,3,none,,high,,500,False,0.6,non-BSA,PEG,True,none,3,False,high,False,12.856,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/3 hrs/PXL_20260827_142119948.jpg,0.6,non-BSA,3.0,2026-08-27 14:21:19.948,10,70.823,0.6 COOH,COOH,False,0.6,True,1,none,,high,"extra red registration dots at holder corners, unrelated to tally",501,False,0.6,non-BSA,COOH,True,none,1,False,high,False,70.823,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/3 hrs/PXL_20260827_142151810.jpg,0.6,non-BSA,3.0,2026-08-27 14:21:51.810,11,31.862,0.6 COOH,COOH,False,0.6,True,2,none,,low,"compact numeral-3-like glyph; crop did not fully resolve row count, read as 2 by analogy to similar glyphs elsewhere",502,False,0.6,non-BSA,COOH,True,none,2,False,high,False,31.862,2,False,True,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/3 hrs/PXL_20260827_142202560.jpg,0.6,non-BSA,3.0,2026-08-27 14:22:02.560,12,10.75,0.6 COOH,COOH,False,0.6,True,3,none,,high,,503,False,0.6,non-BSA,COOH,True,none,3,False,high,False,10.75,2,False,False,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/4 hrs/PXL_20260827_150529702.jpg,0.6,non-BSA,4.0,2026-08-27 15:05:29.702,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,504,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/4 hrs/PXL_20260827_150545801.jpg,0.6,non-BSA,4.0,2026-08-27 15:05:45.801,2,16.099,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,505,False,0.6,non-BSA,PEG,False,present,2,False,high,False,16.099,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/4 hrs/PXL_20260827_150555841.jpg,0.6,non-BSA,4.0,2026-08-27 15:05:55.841,3,10.04,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,506,False,0.6,non-BSA,PEG,False,present,3,False,high,True,10.04,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/4 hrs/PXL_20260827_150627118.jpg,0.6,non-BSA,4.0,2026-08-27 15:06:27.118,4,31.277,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,507,False,0.6,non-BSA,COOH,False,present,1,False,high,False,31.277,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/4 hrs/PXL_20260827_150638029.jpg,0.6,non-BSA,4.0,2026-08-27 15:06:38.029,5,10.911,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,508,False,0.6,non-BSA,COOH,False,present,2,False,high,False,10.911,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/4 hrs/PXL_20260827_150658610.jpg,0.6,non-BSA,4.0,2026-08-27 15:06:58.610,6,20.581,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,509,False,0.6,non-BSA,COOH,False,present,3,False,high,False,20.581,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/4 hrs/PXL_20260827_151811623.jpg,0.6,non-BSA,4.0,2026-08-27 15:18:11.623,7,673.013,0.4 PEG,PEG,False,0.4,True,1,none,,high,,510,False,0.6,non-BSA,PEG,True,none,1,False,high,False,673.013,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/4 hrs/PXL_20260827_151845399.jpg,0.6,non-BSA,4.0,2026-08-27 15:18:45.399,8,33.776,0.4 PEG,PEG,False,0.4,True,2,none,,high,,511,False,0.6,non-BSA,PEG,True,none,2,False,high,False,33.776,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/4 hrs/PXL_20260827_151905702.jpg,0.6,non-BSA,4.0,2026-08-27 15:19:05.702,9,20.303,0.4 PEG,PEG,False,0.4,True,3,none,,high,,512,False,0.6,non-BSA,PEG,True,none,3,False,high,False,20.303,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/4 hrs/PXL_20260827_152013333.jpg,0.6,non-BSA,4.0,2026-08-27 15:20:13.333,10,67.631,0.6 COOH,COOH,False,0.6,True,2,none,,high,,513,False,0.6,non-BSA,COOH,True,none,2,False,high,False,67.631,2,False,False,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/4 hrs/PXL_20260827_152032153.jpg,0.6,non-BSA,4.0,2026-08-27 15:20:32.153,11,18.82,0.6 COOH,COOH,False,0.6,True,3,none,,high,,514,False,0.6,non-BSA,COOH,True,none,3,False,high,False,18.82,2,False,False,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/4 hrs/PXL_20260827_152120708.jpg,0.6,non-BSA,4.0,2026-08-27 15:21:20.708,12,48.555,0.6 COOH,COOH,False,0.6,True,1,none,,high,,515,False,0.6,non-BSA,COOH,True,none,1,False,high,False,48.555,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/5 hrs/PXL_20260827_160751781.jpg,0.6,non-BSA,5.0,2026-08-27 16:07:51.781,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,"black marker sticker, no BSA text",516,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/5 hrs/PXL_20260827_160805233.jpg,0.6,non-BSA,5.0,2026-08-27 16:08:05.233,2,13.452,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,517,False,0.6,non-BSA,PEG,False,present,2,False,high,False,13.452,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/5 hrs/PXL_20260827_160815315.jpg,0.6,non-BSA,5.0,2026-08-27 16:08:15.315,3,10.082,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,518,False,0.6,non-BSA,PEG,False,present,3,False,high,True,10.082,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/5 hrs/PXL_20260827_160845906.jpg,0.6,non-BSA,5.0,2026-08-27 16:08:45.906,4,30.591,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,519,False,0.6,non-BSA,COOH,False,present,1,False,high,False,30.591,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/5 hrs/PXL_20260827_160902972.jpg,0.6,non-BSA,5.0,2026-08-27 16:09:02.972,5,17.066,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,520,False,0.6,non-BSA,COOH,False,present,2,False,high,False,17.066,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/5 hrs/PXL_20260827_160922440.jpg,0.6,non-BSA,5.0,2026-08-27 16:09:22.440,6,19.468,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,521,False,0.6,non-BSA,COOH,False,present,3,False,high,True,19.468,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/5 hrs/PXL_20260827_162524285.jpg,0.6,non-BSA,5.0,2026-08-27 16:25:24.285,7,961.845,0.4 PEG,PEG,False,0.4,True,1,none,,high,,522,False,0.6,non-BSA,PEG,True,none,1,False,high,False,961.845,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/5 hrs/PXL_20260827_162536880.jpg,0.6,non-BSA,5.0,2026-08-27 16:25:36.880,8,12.595,0.4 PEG,PEG,False,0.4,True,1,none,,high,"black marker sticker, no BSA text",523,False,0.6,non-BSA,PEG,True,none,2,False,high,True,12.595,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/5 hrs/PXL_20260827_162549596.jpg,0.6,non-BSA,5.0,2026-08-27 16:25:49.596,9,12.716,0.4 PEG,PEG,False,0.4,True,2,none,,high,,524,False,0.6,non-BSA,PEG,True,none,3,False,high,True,12.716,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/5 hrs/PXL_20260827_162614485.jpg,0.6,non-BSA,5.0,2026-08-27 16:26:14.485,10,24.889,0.4 COOH,COOH,False,0.4,True,1,none,,high,"black marker sticker, no BSA text",525,False,0.6,non-BSA,COOH,True,none,1,False,high,False,24.889,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/5 hrs/PXL_20260827_162628101.jpg,0.6,non-BSA,5.0,2026-08-27 16:26:28.101,11,13.616,0.4 COOH,COOH,False,0.4,True,3,none,,low,tally rows close together; possible 2 vs 3,526,False,0.6,non-BSA,COOH,True,none,2,False,high,True,13.616,2,False,True,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/5 hrs/PXL_20260827_162641528.jpg,0.6,non-BSA,5.0,2026-08-27 16:26:41.528,12,13.427,0.6 COOH,COOH,False,0.6,True,3,none,,high,,527,False,0.6,non-BSA,COOH,True,none,3,False,high,False,13.427,2,False,False,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/6 hrs/PXL_20260827_170607708.jpg,0.6,non-BSA,6.0,2026-08-27 17:06:07.708,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,528,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/6 hrs/PXL_20260827_170623820.jpg,0.6,non-BSA,6.0,2026-08-27 17:06:23.820,2,16.112,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,529,False,0.6,non-BSA,PEG,False,present,2,False,high,False,16.112,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/6 hrs/PXL_20260827_170632814.jpg,0.6,non-BSA,6.0,2026-08-27 17:06:32.814,3,8.994,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,530,False,0.6,non-BSA,PEG,False,present,3,False,high,True,8.994,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/6 hrs/PXL_20260827_170713722.jpg,0.6,non-BSA,6.0,2026-08-27 17:07:13.722,4,40.908,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,531,False,0.6,non-BSA,COOH,False,present,1,False,high,False,40.908,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/6 hrs/PXL_20260827_170728483.jpg,0.6,non-BSA,6.0,2026-08-27 17:07:28.483,5,14.761,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,532,False,0.6,non-BSA,COOH,False,present,2,False,high,True,14.761,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/6 hrs/PXL_20260827_170817720.jpg,0.6,non-BSA,6.0,2026-08-27 17:08:17.720,6,49.237,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,533,False,0.6,non-BSA,COOH,False,present,3,False,high,False,49.237,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/6 hrs/PXL_20260827_172011585.jpg,0.6,non-BSA,6.0,2026-08-27 17:20:11.585,7,713.865,0.4 PEG,PEG,False,0.4,True,1,none,,high,,534,False,0.6,non-BSA,PEG,True,none,1,False,high,False,713.865,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/6 hrs/PXL_20260827_172030214.jpg,0.6,non-BSA,6.0,2026-08-27 17:20:30.214,8,18.629,0.4 PEG,PEG,False,0.4,True,3,none,,low,"tally rows drawn close together, could be 2",535,False,0.6,non-BSA,PEG,True,none,2,False,high,True,18.629,2,False,True,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/6 hrs/PXL_20260827_172053476.jpg,0.6,non-BSA,6.0,2026-08-27 17:20:53.476,9,23.262,0.4 PEG,PEG,False,0.4,True,3,none,,low,"tally rows drawn close together, could be 2",536,False,0.6,non-BSA,PEG,True,none,3,False,high,False,23.262,2,False,True,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/6 hrs/PXL_20260827_172136542.jpg,0.6,non-BSA,6.0,2026-08-27 17:21:36.542,10,43.066,0.6 COOH,COOH,False,0.6,True,1,none,,high,,537,False,0.6,non-BSA,COOH,True,none,1,False,high,False,43.066,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/6 hrs/PXL_20260827_172153918.jpg,0.6,non-BSA,6.0,2026-08-27 17:21:53.918,11,17.376,0.6 COOH,COOH,False,0.6,True,3,none,,low,"tally rows drawn close together, could be 2",538,False,0.6,non-BSA,COOH,True,none,2,False,high,True,17.376,2,False,True,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/6 hrs/PXL_20260827_172208411.jpg,0.6,non-BSA,6.0,2026-08-27 17:22:08.411,12,14.493,0.6 COOH,COOH,False,0.6,True,3,none,,low,"tally rows drawn close together, could be 2",539,False,0.6,non-BSA,COOH,True,none,3,False,high,False,14.493,2,False,True,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_183958875.jpg,0.6,non-BSA,7.5,2026-08-27 18:39:58.875,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,540,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_184030941.jpg,0.6,non-BSA,7.5,2026-08-27 18:40:30.941,2,32.066,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,541,False,0.6,non-BSA,PEG,False,present,2,False,high,False,32.066,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_184053030.jpg,0.6,non-BSA,7.5,2026-08-27 18:40:53.030,3,22.089,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,542,False,0.6,non-BSA,PEG,False,present,3,False,high,True,22.089,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_184130274.jpg,0.6,non-BSA,7.5,2026-08-27 18:41:30.274,4,37.244,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,543,False,0.6,non-BSA,COOH,False,present,1,False,high,False,37.244,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_184155173.jpg,0.6,non-BSA,7.5,2026-08-27 18:41:55.173,5,24.899,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,544,False,0.6,non-BSA,COOH,False,present,2,False,high,False,24.899,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_184211163.jpg,0.6,non-BSA,7.5,2026-08-27 18:42:11.163,6,15.99,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,545,False,0.6,non-BSA,COOH,False,present,3,False,high,False,15.99,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_185342484.jpg,0.6,non-BSA,7.5,2026-08-27 18:53:42.484,7,691.321,0.4 PEG,PEG,False,0.4,True,1,none,,high,,546,False,0.6,non-BSA,PEG,True,none,1,False,high,False,691.321,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_185358682.jpg,0.6,non-BSA,7.5,2026-08-27 18:53:58.682,8,16.198,0.4 PEG,PEG,False,0.4,True,3,none,,low,"tally rows drawn close together, could be 2",547,False,0.6,non-BSA,PEG,True,none,2,False,high,True,16.198,2,False,True,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_185412956.jpg,0.6,non-BSA,7.5,2026-08-27 18:54:12.956,9,14.274,0.4 PEG,PEG,False,0.4,True,3,none,,low,"tally rows drawn close together, could be 2",548,False,0.6,non-BSA,PEG,True,none,3,False,high,False,14.274,2,False,True,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_185453614.jpg,0.6,non-BSA,7.5,2026-08-27 18:54:53.614,10,40.658,0.6 COOH,COOH,False,0.6,True,1,none,,high,,549,False,0.6,non-BSA,COOH,True,none,1,False,high,False,40.658,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_185509964.jpg,0.6,non-BSA,7.5,2026-08-27 18:55:09.964,11,16.35,0.6 COOH,COOH,False,0.6,True,3,none,,low,"tally rows drawn close together, could be 2",550,False,0.6,non-BSA,COOH,True,none,2,False,high,True,16.35,2,False,True,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/7.5 hrs/PXL_20260827_185524974.jpg,0.6,non-BSA,7.5,2026-08-27 18:55:24.974,12,15.01,0.6 COOH,COOH,False,0.6,True,3,none,,low,"tally rows drawn close together, could be 2",551,False,0.6,non-BSA,COOH,True,none,3,False,high,False,15.01,2,False,True,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/9 hrs/PXL_20260827_200750256.jpg,0.6,non-BSA,9.0,2026-08-27 20:07:50.256,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,552,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/9 hrs/PXL_20260827_200800276.jpg,0.6,non-BSA,9.0,2026-08-27 20:08:00.276,2,10.02,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,553,False,0.6,non-BSA,PEG,False,present,2,False,high,False,10.02,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/9 hrs/PXL_20260827_200812542.jpg,0.6,non-BSA,9.0,2026-08-27 20:08:12.542,3,12.266,0.4 PEG,PEG,False,0.4,False,3,present,large,high,,554,False,0.6,non-BSA,PEG,False,present,3,False,high,False,12.266,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/9 hrs/PXL_20260827_200838211.jpg,0.6,non-BSA,9.0,2026-08-27 20:08:38.211,4,25.669,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,555,False,0.6,non-BSA,COOH,False,present,1,False,high,False,25.669,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/9 hrs/PXL_20260827_200854136.jpg,0.6,non-BSA,9.0,2026-08-27 20:08:54.136,5,15.925,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,556,False,0.6,non-BSA,COOH,False,present,2,False,high,False,15.925,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/9 hrs/PXL_20260827_200915546.jpg,0.6,non-BSA,9.0,2026-08-27 20:09:15.546,6,21.41,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,557,False,0.6,non-BSA,COOH,False,present,3,False,high,False,21.41,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/9 hrs/PXL_20260827_201949812.jpg,0.6,non-BSA,9.0,2026-08-27 20:19:49.812,7,634.266,0.4 PEG,PEG,False,0.4,True,1,none,,high,,558,False,0.6,non-BSA,PEG,True,none,1,False,high,False,634.266,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/9 hrs/PXL_20260827_202008369.jpg,0.6,non-BSA,9.0,2026-08-27 20:20:08.369,8,18.557,0.4 PEG,PEG,False,0.4,True,3,none,,low,"tally rows drawn close together, could be 2",559,False,0.6,non-BSA,PEG,True,none,2,False,high,True,18.557,2,False,True,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/9 hrs/PXL_20260827_202022101.jpg,0.6,non-BSA,9.0,2026-08-27 20:20:22.101,9,13.732,0.4 PEG,PEG,False,0.4,True,3,none,,low,"tally rows drawn close together, could be 2",560,False,0.6,non-BSA,PEG,True,none,3,False,high,False,13.732,2,False,True,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/9 hrs/PXL_20260827_202056814.jpg,0.6,non-BSA,9.0,2026-08-27 20:20:56.814,10,34.713,0.6 COOH,COOH,False,0.6,True,1,none,,high,,561,False,0.6,non-BSA,COOH,True,none,1,False,high,False,34.713,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/9 hrs/PXL_20260827_202112888.jpg,0.6,non-BSA,9.0,2026-08-27 20:21:12.888,11,16.074,0.6 COOH,COOH,False,0.6,True,3,none,,low,"tally rows drawn close together, could be 2",562,False,0.6,non-BSA,COOH,True,none,2,False,high,True,16.074,2,False,True,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/9 hrs/PXL_20260827_202131901.jpg,0.6,non-BSA,9.0,2026-08-27 20:21:31.901,12,19.013,0.6 COOH,COOH,False,0.6,True,3,none,,low,"tally rows drawn close together, could be 2",563,False,0.6,non-BSA,COOH,True,none,3,False,high,False,19.013,2,False,True,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_213653405.jpg,0.6,non-BSA,10.5,2026-08-27 21:36:53.405,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,"sticker written in black marker, no BSA",564,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_213707939.jpg,0.6,non-BSA,10.5,2026-08-27 21:37:07.939,2,14.534,0.4 PEG,PEG,False,0.4,False,2,present,large,high,"sticker written in black marker, no BSA",565,False,0.6,non-BSA,PEG,False,present,2,False,high,False,14.534,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_213719214.jpg,0.6,non-BSA,10.5,2026-08-27 21:37:19.214,3,11.275,0.4 PEG,PEG,False,0.4,False,1,present,large,high,near-duplicate framing of 0537,566,False,0.6,non-BSA,PEG,False,present,3,False,high,True,11.275,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_213742710.jpg,0.6,non-BSA,10.5,2026-08-27 21:37:42.710,4,23.496,0.4 PEG,PEG,False,0.4,False,1,present,large,high,near-duplicate framing of 0537/0539,567,False,0.6,non-BSA,COOH,False,present,1,False,high,False,23.496,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_213804509.jpg,0.6,non-BSA,10.5,2026-08-27 21:38:04.509,5,21.799,0.4 PEG,PEG,False,0.4,False,2,present,large,high,near-duplicate framing of 0538,568,False,0.6,non-BSA,COOH,False,present,2,False,high,False,21.799,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_213813658.jpg,0.6,non-BSA,10.5,2026-08-27 21:38:13.658,6,9.149,0.4 PEG,PEG,False,0.4,False,3,present,large,high,"sticker written in black marker, no BSA",569,False,0.6,non-BSA,COOH,False,present,3,False,high,False,9.149,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_214659787.jpg,0.6,non-BSA,10.5,2026-08-27 21:46:59.787,7,526.129,0.4 PEG,PEG,False,0.4,True,1,none,,high,,570,False,0.6,non-BSA,PEG,True,none,1,False,high,False,526.129,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_214717529.jpg,0.6,non-BSA,10.5,2026-08-27 21:47:17.529,8,17.742,0.4 PEG,PEG,False,0.4,True,2,none,,high,,571,False,0.6,non-BSA,PEG,True,none,2,False,high,True,17.742,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_214741580.jpg,0.6,non-BSA,10.5,2026-08-27 21:47:41.580,9,24.051,0.4 PEG,PEG,False,0.4,True,2,none,,high,,572,False,0.6,non-BSA,PEG,True,none,3,False,high,True,24.051,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_214833692.jpg,0.6,non-BSA,10.5,2026-08-27 21:48:33.692,10,52.112,0.4 COOH,COOH,False,0.4,True,1,none,,high,,573,False,0.6,non-BSA,COOH,True,none,1,False,high,False,52.112,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_214846845.jpg,0.6,non-BSA,10.5,2026-08-27 21:48:46.845,11,13.153,0.4 COOH,COOH,False,0.4,True,3,none,,high,,574,False,0.6,non-BSA,COOH,True,none,2,False,high,True,13.153,2,False,False,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/10.5 hrs/PXL_20260827_214857761.jpg,0.6,non-BSA,10.5,2026-08-27 21:48:57.761,12,10.916,0.4 COOH,COOH,False,0.4,True,3,none,,high,,575,False,0.6,non-BSA,COOH,True,none,3,False,high,False,10.916,2,False,False,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/12 hrs/PXL_20260827_225710934.jpg,0.6,non-BSA,12.0,2026-08-27 22:57:10.934,1,,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,576,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/12 hrs/PXL_20260827_225741485.jpg,0.6,non-BSA,12.0,2026-08-27 22:57:41.485,2,30.551,0.4 PEG,PEG,False,0.4,False,2,present,large,high,,577,False,0.6,non-BSA,PEG,False,present,2,False,high,False,30.551,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/12 hrs/PXL_20260827_225825698.jpg,0.6,non-BSA,12.0,2026-08-27 22:58:25.698,3,44.213,0.4 PEG,PEG,False,0.4,False,1,present,large,high,,578,False,0.6,non-BSA,PEG,False,present,3,False,high,True,44.213,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/12 hrs/PXL_20260827_225855047.jpg,0.6,non-BSA,12.0,2026-08-27 22:58:55.047,4,29.349,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,579,False,0.6,non-BSA,COOH,False,present,1,False,high,False,29.349,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
